filename,width,height,class,xmin,ymin,xmax,ymax
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.8214b540ec0fb6594f0a37059176df33.jpg,416,416,black-knight,236,30,258,87
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.8214b540ec0fb6594f0a37059176df33.jpg,416,416,black-pawn,271,47,288,84
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.8214b540ec0fb6594f0a37059176df33.jpg,416,416,black-pawn,266,7,285,49
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.8214b540ec0fb6594f0a37059176df33.jpg,416,416,black-pawn,291,202,312,245
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.8214b540ec0fb6594f0a37059176df33.jpg,416,416,black-pawn,284,155,306,199
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.8214b540ec0fb6594f0a37059176df33.jpg,416,416,black-pawn,274,78,293,122
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.8214b540ec0fb6594f0a37059176df33.jpg,416,416,black-pawn,207,109,225,155
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.8214b540ec0fb6594f0a37059176df33.jpg,416,416,black-pawn,250,246,272,294
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.8214b540ec0fb6594f0a37059176df33.jpg,416,416,black-pawn,263,299,287,349
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.8214b540ec0fb6594f0a37059176df33.jpg,416,416,white-rook,66,1,91,47
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.8214b540ec0fb6594f0a37059176df33.jpg,416,416,white-rook,89,295,119,353
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.8214b540ec0fb6594f0a37059176df33.jpg,416,416,white-king,49,116,83,201
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.8214b540ec0fb6594f0a37059176df33.jpg,416,416,white-queen,55,85,87,158
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.8214b540ec0fb6594f0a37059176df33.jpg,416,416,white-bishop,48,183,76,244
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.8214b540ec0fb6594f0a37059176df33.jpg,416,416,white-bishop,135,1,158,49
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.8214b540ec0fb6594f0a37059176df33.jpg,416,416,white-knight,136,58,161,116
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.8214b540ec0fb6594f0a37059176df33.jpg,416,416,white-knight,50,232,82,293
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.8214b540ec0fb6594f0a37059176df33.jpg,416,416,white-pawn,177,298,202,345
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.8214b540ec0fb6594f0a37059176df33.jpg,416,416,white-pawn,97,202,118,245
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.8214b540ec0fb6594f0a37059176df33.jpg,416,416,white-pawn,95,246,121,292
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.8214b540ec0fb6594f0a37059176df33.jpg,416,416,white-pawn,101,157,122,202
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.8214b540ec0fb6594f0a37059176df33.jpg,416,416,white-pawn,171,111,191,153
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.8214b540ec0fb6594f0a37059176df33.jpg,416,416,white-pawn,167,42,186,83
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.8214b540ec0fb6594f0a37059176df33.jpg,416,416,white-pawn,103,75,123,119
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.8214b540ec0fb6594f0a37059176df33.jpg,416,416,white-pawn,103,4,123,49
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,black-queen,314,84,345,154
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,black-king,316,110,350,191
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,black-rook,341,275,372,334
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,black-rook,299,0,321,45
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,black-bishop,305,55,326,111
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,black-bishop,285,229,312,283
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,black-pawn,284,143,303,185
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,black-pawn,288,187,309,231
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,black-pawn,260,288,282,331
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,black-pawn,249,233,271,280
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,black-pawn,274,71,293,111
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,black-pawn,269,37,286,75
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,black-pawn,266,0,284,41
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,black-knight,235,22,256,78
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,black-knight,251,170,277,230
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,black-pawn,206,102,225,146
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,white-queen,62,79,89,151
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,white-king,55,110,84,193
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,white-bishop,53,176,77,234
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,white-bishop,66,55,88,111
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,white-knight,138,49,164,113
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,white-knight,54,220,83,285
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,white-pawn,178,287,201,332
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,white-pawn,96,237,121,282
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,white-pawn,96,194,121,241
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,white-pawn,101,150,124,192
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,white-pawn,101,108,126,150
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,white-pawn,103,72,125,111
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,white-pawn,104,37,127,75
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,white-pawn,107,1,124,42
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,white-rook,72,0,94,43
IMG_0166_JPG.rf.866e83ca31acd30da2673fcb7e2abbfe.jpg,416,416,white-rook,92,284,119,341
0cf670506bf9e0fe587647cd62caa232_jpg.rf.87a892b7346e822c1255df1993d0cb80.jpg,416,416,black-king,217,181,244,263
d079f4e77b2445abceca7534356db743_jpg.rf.86f033e983acf1e547451e03dee0e582.jpg,416,416,black-pawn,209,320,231,367
5e71cb8d41c333a18e799ef0004b040c_jpg.rf.8a014b0d0195c6cc3a046974a1fec787.jpg,416,416,black-bishop,209,310,236,372
bc5decab88861286dcf78a367b4377cb_jpg.rf.88da334f69a7c36333bc65576f4ffdfe.jpg,416,416,black-rook,162,0,183,44
bc5decab88861286dcf78a367b4377cb_jpg.rf.88da334f69a7c36333bc65576f4ffdfe.jpg,416,416,black-rook,49,272,81,334
bc5decab88861286dcf78a367b4377cb_jpg.rf.88da334f69a7c36333bc65576f4ffdfe.jpg,416,416,black-king,71,105,103,191
bc5decab88861286dcf78a367b4377cb_jpg.rf.88da334f69a7c36333bc65576f4ffdfe.jpg,416,416,black-queen,154,78,182,155
bc5decab88861286dcf78a367b4377cb_jpg.rf.88da334f69a7c36333bc65576f4ffdfe.jpg,416,416,black-pawn,114,139,137,186
bc5decab88861286dcf78a367b4377cb_jpg.rf.88da334f69a7c36333bc65576f4ffdfe.jpg,416,416,black-pawn,126,66,145,110
bc5decab88861286dcf78a367b4377cb_jpg.rf.88da334f69a7c36333bc65576f4ffdfe.jpg,416,416,black-pawn,132,31,151,72
bc5decab88861286dcf78a367b4377cb_jpg.rf.88da334f69a7c36333bc65576f4ffdfe.jpg,416,416,black-pawn,192,0,213,41
bc5decab88861286dcf78a367b4377cb_jpg.rf.88da334f69a7c36333bc65576f4ffdfe.jpg,416,416,black-pawn,147,183,167,229
bc5decab88861286dcf78a367b4377cb_jpg.rf.88da334f69a7c36333bc65576f4ffdfe.jpg,416,416,black-pawn,192,97,213,141
bc5decab88861286dcf78a367b4377cb_jpg.rf.88da334f69a7c36333bc65576f4ffdfe.jpg,416,416,black-knight,164,20,182,74
bc5decab88861286dcf78a367b4377cb_jpg.rf.88da334f69a7c36333bc65576f4ffdfe.jpg,416,416,black-knight,219,127,248,187
bc5decab88861286dcf78a367b4377cb_jpg.rf.88da334f69a7c36333bc65576f4ffdfe.jpg,416,416,white-bishop,220,215,248,276
bc5decab88861286dcf78a367b4377cb_jpg.rf.88da334f69a7c36333bc65576f4ffdfe.jpg,416,416,white-king,332,99,366,185
bc5decab88861286dcf78a367b4377cb_jpg.rf.88da334f69a7c36333bc65576f4ffdfe.jpg,416,416,white-queen,253,78,281,151
bc5decab88861286dcf78a367b4377cb_jpg.rf.88da334f69a7c36333bc65576f4ffdfe.jpg,416,416,white-knight,256,43,279,101
bc5decab88861286dcf78a367b4377cb_jpg.rf.88da334f69a7c36333bc65576f4ffdfe.jpg,416,416,white-knight,334,210,370,276
bc5decab88861286dcf78a367b4377cb_jpg.rf.88da334f69a7c36333bc65576f4ffdfe.jpg,416,416,white-rook,298,274,329,333
bc5decab88861286dcf78a367b4377cb_jpg.rf.88da334f69a7c36333bc65576f4ffdfe.jpg,416,416,white-rook,323,0,348,35
bc5decab88861286dcf78a367b4377cb_jpg.rf.88da334f69a7c36333bc65576f4ffdfe.jpg,416,416,white-pawn,299,225,321,273
bc5decab88861286dcf78a367b4377cb_jpg.rf.88da334f69a7c36333bc65576f4ffdfe.jpg,416,416,white-pawn,291,0,314,36
bc5decab88861286dcf78a367b4377cb_jpg.rf.88da334f69a7c36333bc65576f4ffdfe.jpg,416,416,white-pawn,288,58,312,103
bc5decab88861286dcf78a367b4377cb_jpg.rf.88da334f69a7c36333bc65576f4ffdfe.jpg,416,416,white-pawn,227,92,248,139
bc5decab88861286dcf78a367b4377cb_jpg.rf.88da334f69a7c36333bc65576f4ffdfe.jpg,416,416,white-pawn,218,277,245,329
d0cc2420bce5b14dfd39e55dc3737e57_jpg.rf.88c1e9b2ecc41404c643afeae66588e3.jpg,416,416,black-knight,320,5,345,55
fa3cf2724c1648a8822b59ac0759475f_jpg.rf.89df60eac6ac5c0f593914ab045233d0.jpg,416,416,white-king,199,13,224,95
e79deba8fe520409790b601ad61da4ee_jpg.rf.83a6e8ba2d0d752b3ab81886c1c838bf.jpg,416,416,black-pawn,207,90,225,131
59727dce26aaa6100078810b61404069_jpg.rf.86632bfcf9c96df565417f9cb5e54245.jpg,416,416,black-queen,187,106,212,179
2c32afd520cc8bf076dfa5b6e2e1c4c1_jpg.rf.87c42395d755e8a3dd8c496a501efa69.jpg,416,416,white-pawn,230,169,251,213
6179b463c8f503445e213b706d2a4de5_jpg.rf.8d422c23f907d10ba6ce02a34fc3e32e.jpg,416,416,white-rook,181,198,206,250
3161933dffedf8a859d6623a99492c53_jpg.rf.8cff35ee63144dcc204352db8773f590.jpg,416,416,black-rook,215,160,238,211
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,black-queen,320,75,349,144
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,black-king,322,101,354,180
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,black-bishop,334,164,360,222
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,black-bishop,311,46,334,100
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,black-knight,306,15,330,65
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,black-knight,338,216,369,268
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,black-rook,345,269,375,324
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,black-rook,307,0,328,33
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,black-pawn,273,0,291,33
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,black-pawn,276,25,293,65
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,black-pawn,281,60,299,101
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,black-pawn,284,94,302,135
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,black-pawn,288,134,308,176
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,black-pawn,292,179,314,223
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,black-pawn,299,223,320,270
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,black-pawn,305,276,327,322
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,white-queen,67,71,92,143
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,white-king,60,102,88,185
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,white-bishop,72,46,92,103
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,white-bishop,56,169,80,225
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,white-knight,78,14,100,68
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,white-knight,58,217,84,276
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,white-rook,45,280,74,338
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,white-rook,80,0,100,33
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,white-pawn,112,26,130,67
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,white-pawn,114,0,131,33
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,white-pawn,111,62,129,103
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,white-pawn,108,98,127,141
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,white-pawn,108,141,127,183
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,white-pawn,103,187,123,228
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,white-pawn,102,228,123,273
03d3ff4582c8125d69c19a72f846bec8_jpg.rf.8cfdbdc73a4c6149758151715b2e8b44.jpg,416,416,white-pawn,94,279,120,327
7df16cd59fb40e0691948cc805e4801b_jpg.rf.8c289f8d3498de860c1c990873892987.jpg,416,416,white-rook,220,72,243,123
4d7820ad9fb4fe69d5168e1d7317dd02_jpg.rf.8cb302097c3cd4d1488ba6ed0b6c0abf.jpg,416,416,black-king,295,95,332,186
4d7820ad9fb4fe69d5168e1d7317dd02_jpg.rf.8cb302097c3cd4d1488ba6ed0b6c0abf.jpg,416,416,black-knight,223,123,249,188
4d7820ad9fb4fe69d5168e1d7317dd02_jpg.rf.8cb302097c3cd4d1488ba6ed0b6c0abf.jpg,416,416,black-knight,147,314,179,387
4d7820ad9fb4fe69d5168e1d7317dd02_jpg.rf.8cb302097c3cd4d1488ba6ed0b6c0abf.jpg,416,416,black-rook,215,11,241,69
4d7820ad9fb4fe69d5168e1d7317dd02_jpg.rf.8cb302097c3cd4d1488ba6ed0b6c0abf.jpg,416,416,black-rook,189,166,217,228
4d7820ad9fb4fe69d5168e1d7317dd02_jpg.rf.8cb302097c3cd4d1488ba6ed0b6c0abf.jpg,416,416,black-pawn,283,327,312,382
4d7820ad9fb4fe69d5168e1d7317dd02_jpg.rf.8cb302097c3cd4d1488ba6ed0b6c0abf.jpg,416,416,black-pawn,263,133,288,183
4d7820ad9fb4fe69d5168e1d7317dd02_jpg.rf.8cb302097c3cd4d1488ba6ed0b6c0abf.jpg,416,416,black-pawn,228,219,252,271
4d7820ad9fb4fe69d5168e1d7317dd02_jpg.rf.8cb302097c3cd4d1488ba6ed0b6c0abf.jpg,416,416,black-pawn,196,274,223,326
4d7820ad9fb4fe69d5168e1d7317dd02_jpg.rf.8cb302097c3cd4d1488ba6ed0b6c0abf.jpg,416,416,black-pawn,189,98,214,145
4d7820ad9fb4fe69d5168e1d7317dd02_jpg.rf.8cb302097c3cd4d1488ba6ed0b6c0abf.jpg,416,416,black-pawn,180,56,204,105
4d7820ad9fb4fe69d5168e1d7317dd02_jpg.rf.8cb302097c3cd4d1488ba6ed0b6c0abf.jpg,416,416,black-bishop,227,42,252,109
4d7820ad9fb4fe69d5168e1d7317dd02_jpg.rf.8cb302097c3cd4d1488ba6ed0b6c0abf.jpg,416,416,black-bishop,111,208,143,276
4d7820ad9fb4fe69d5168e1d7317dd02_jpg.rf.8cb302097c3cd4d1488ba6ed0b6c0abf.jpg,416,416,white-queen,114,28,142,107
4d7820ad9fb4fe69d5168e1d7317dd02_jpg.rf.8cb302097c3cd4d1488ba6ed0b6c0abf.jpg,416,416,white-knight,55,316,89,389
4d7820ad9fb4fe69d5168e1d7317dd02_jpg.rf.8cb302097c3cd4d1488ba6ed0b6c0abf.jpg,416,416,white-knight,113,116,141,177
4d7820ad9fb4fe69d5168e1d7317dd02_jpg.rf.8cb302097c3cd4d1488ba6ed0b6c0abf.jpg,416,416,white-bishop,116,162,143,225
4d7820ad9fb4fe69d5168e1d7317dd02_jpg.rf.8cb302097c3cd4d1488ba6ed0b6c0abf.jpg,416,416,white-bishop,39,35,71,99
4d7820ad9fb4fe69d5168e1d7317dd02_jpg.rf.8cb302097c3cd4d1488ba6ed0b6c0abf.jpg,416,416,white-rook,48,14,75,69
4d7820ad9fb4fe69d5168e1d7317dd02_jpg.rf.8cb302097c3cd4d1488ba6ed0b6c0abf.jpg,416,416,white-king,25,135,62,226
4d7820ad9fb4fe69d5168e1d7317dd02_jpg.rf.8cb302097c3cd4d1488ba6ed0b6c0abf.jpg,416,416,white-pawn,145,16,168,65
4d7820ad9fb4fe69d5168e1d7317dd02_jpg.rf.8cb302097c3cd4d1488ba6ed0b6c0abf.jpg,416,416,white-pawn,83,52,107,99
4d7820ad9fb4fe69d5168e1d7317dd02_jpg.rf.8cb302097c3cd4d1488ba6ed0b6c0abf.jpg,416,416,white-pawn,75,129,99,174
4d7820ad9fb4fe69d5168e1d7317dd02_jpg.rf.8cb302097c3cd4d1488ba6ed0b6c0abf.jpg,416,416,white-pawn,73,170,98,220
4d7820ad9fb4fe69d5168e1d7317dd02_jpg.rf.8cb302097c3cd4d1488ba6ed0b6c0abf.jpg,416,416,white-pawn,65,272,92,324
c733616ab773817dd1a356dbbdf2ee33_jpg.rf.8c2d39cca659bfec090ee10dd8062ef5.jpg,416,416,white-knight,212,106,237,160
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.91a87f1144d3374bcc23d457e1499b50.jpg,416,416,white-knight,87,289,128,360
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.91a87f1144d3374bcc23d457e1499b50.jpg,416,416,white-bishop,174,131,205,200
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.91a87f1144d3374bcc23d457e1499b50.jpg,416,416,white-queen,130,5,160,85
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.91a87f1144d3374bcc23d457e1499b50.jpg,416,416,white-king,50,65,88,163
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.91a87f1144d3374bcc23d457e1499b50.jpg,416,416,white-rook,64,0,94,52
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.91a87f1144d3374bcc23d457e1499b50.jpg,416,416,white-pawn,102,32,126,81
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.91a87f1144d3374bcc23d457e1499b50.jpg,416,416,white-pawn,95,105,121,153
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.91a87f1144d3374bcc23d457e1499b50.jpg,416,416,white-pawn,98,147,126,196
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.91a87f1144d3374bcc23d457e1499b50.jpg,416,416,white-pawn,140,195,169,249
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.91a87f1144d3374bcc23d457e1499b50.jpg,416,416,black-king,309,56,351,150
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.91a87f1144d3374bcc23d457e1499b50.jpg,416,416,black-rook,230,0,255,44
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.91a87f1144d3374bcc23d457e1499b50.jpg,416,416,black-rook,136,99,165,160
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.91a87f1144d3374bcc23d457e1499b50.jpg,416,416,black-knight,134,137,165,203
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.91a87f1144d3374bcc23d457e1499b50.jpg,416,416,black-knight,93,225,124,296
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.91a87f1144d3374bcc23d457e1499b50.jpg,416,416,black-bishop,202,47,231,115
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.91a87f1144d3374bcc23d457e1499b50.jpg,416,416,black-pawn,164,34,188,82
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.91a87f1144d3374bcc23d457e1499b50.jpg,416,416,black-pawn,283,101,307,147
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.91a87f1144d3374bcc23d457e1499b50.jpg,416,416,black-pawn,251,184,277,237
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.91a87f1144d3374bcc23d457e1499b50.jpg,416,416,black-pawn,225,242,252,293
IMG_0318_JPG.rf.8d091ab4bbe2cd70b92ad64592315ac8.jpg,416,416,black-rook,221,50,240,98
bb54af2f0b83b174aecc29328c8fa001_jpg.rf.905a8ad083e59c277bca2ebd076a9ad1.jpg,416,416,white-knight,251,66,274,120
49f78dc9aaeadd0c76ed2def75c358f3_jpg.rf.8df70d46b69b46482c5a2bab67b045b2.jpg,416,416,black-king,218,240,249,324
889c420fb266b8d0e817306110042bda_jpg.rf.8b7244d128b2eaa4e64c6bc4a1649911.jpg,416,416,white-rook,229,65,256,122
889c420fb266b8d0e817306110042bda_jpg.rf.8b7244d128b2eaa4e64c6bc4a1649911.jpg,416,416,white-king,263,119,297,208
889c420fb266b8d0e817306110042bda_jpg.rf.8b7244d128b2eaa4e64c6bc4a1649911.jpg,416,416,white-pawn,235,107,259,157
889c420fb266b8d0e817306110042bda_jpg.rf.8b7244d128b2eaa4e64c6bc4a1649911.jpg,416,416,white-pawn,268,37,292,85
889c420fb266b8d0e817306110042bda_jpg.rf.8b7244d128b2eaa4e64c6bc4a1649911.jpg,416,416,white-pawn,306,4,330,46
889c420fb266b8d0e817306110042bda_jpg.rf.8b7244d128b2eaa4e64c6bc4a1649911.jpg,416,416,white-pawn,307,254,334,305
889c420fb266b8d0e817306110042bda_jpg.rf.8b7244d128b2eaa4e64c6bc4a1649911.jpg,416,416,black-king,123,264,161,356
889c420fb266b8d0e817306110042bda_jpg.rf.8b7244d128b2eaa4e64c6bc4a1649911.jpg,416,416,black-rook,41,294,77,356
889c420fb266b8d0e817306110042bda_jpg.rf.8b7244d128b2eaa4e64c6bc4a1649911.jpg,416,416,black-queen,159,84,188,164
889c420fb266b8d0e817306110042bda_jpg.rf.8b7244d128b2eaa4e64c6bc4a1649911.jpg,416,416,black-pawn,128,69,147,116
889c420fb266b8d0e817306110042bda_jpg.rf.8b7244d128b2eaa4e64c6bc4a1649911.jpg,416,416,black-pawn,198,107,219,153
889c420fb266b8d0e817306110042bda_jpg.rf.8b7244d128b2eaa4e64c6bc4a1649911.jpg,416,416,black-pawn,146,197,171,247
38f26ee82e38d332b2a831aa47bd363b_jpg.rf.8e046f6c557a95effc7ca1d7e69c2dee.jpg,416,416,white-king,199,78,227,162
3091c9b25d76e9cbd0af83ced9f354e5_jpg.rf.8df700ac741b6284988ebf22aabf95e9.jpg,416,416,black-knight,93,16,118,65
9c5fb0c3cfd7b334a247cd87c139e8e6_jpg.rf.904c4ab6f7ac3d6c2ab134394b00e632.jpg,416,416,black-queen,320,94,351,162
9c5fb0c3cfd7b334a247cd87c139e8e6_jpg.rf.904c4ab6f7ac3d6c2ab134394b00e632.jpg,416,416,black-king,322,119,357,202
9c5fb0c3cfd7b334a247cd87c139e8e6_jpg.rf.904c4ab6f7ac3d6c2ab134394b00e632.jpg,416,416,black-bishop,314,64,339,119
9c5fb0c3cfd7b334a247cd87c139e8e6_jpg.rf.904c4ab6f7ac3d6c2ab134394b00e632.jpg,416,416,black-bishop,332,188,359,246
9c5fb0c3cfd7b334a247cd87c139e8e6_jpg.rf.904c4ab6f7ac3d6c2ab134394b00e632.jpg,416,416,black-knight,306,31,332,82
9c5fb0c3cfd7b334a247cd87c139e8e6_jpg.rf.904c4ab6f7ac3d6c2ab134394b00e632.jpg,416,416,black-knight,339,240,373,294
9c5fb0c3cfd7b334a247cd87c139e8e6_jpg.rf.904c4ab6f7ac3d6c2ab134394b00e632.jpg,416,416,black-rook,306,3,328,48
9c5fb0c3cfd7b334a247cd87c139e8e6_jpg.rf.904c4ab6f7ac3d6c2ab134394b00e632.jpg,416,416,black-rook,347,296,380,353
9c5fb0c3cfd7b334a247cd87c139e8e6_jpg.rf.904c4ab6f7ac3d6c2ab134394b00e632.jpg,416,416,black-pawn,270,3,289,45
9c5fb0c3cfd7b334a247cd87c139e8e6_jpg.rf.904c4ab6f7ac3d6c2ab134394b00e632.jpg,416,416,black-pawn,273,38,291,81
